id,text,label,language,dataset_type,dataset,clean_text,split
5099,ber? te s? anomaa woankyere no na ?tu a wonhu no bio,positive,twi,monolingual,asante_twi_senti,ber? te s? anomaa woankyere no na ?tu a wonhu no bio,train
8040,this  gt  aboa akyekyedeɛ koraa wɔ ne dɔfo,positive,mixed,multilingual,asante_twi_senti,this gt aboa akyekyedeɛ koraa wɔ ne dɔfo,train
3132,fufuo nko ara nnante,negative,twi,monolingual,asante_twi_senti,fufuo nko ara nnante,train
2047,wahu bi da  onipa reb?wu a ?pere,positive,twi,monolingual,asante_twi_senti,wahu bi da onipa reb?wu a ?pere,train
4046,hrh wo yaa y kurasenii oo??,negative,twi,monolingual,asante_twi_senti,hrh wo yaa y kurasenii oo??,test
3134,koko? a y?de k? ?ko no y?mfa nk? aware?,positive,twi,monolingual,asante_twi_senti,koko? a y?de k? ?ko no y?mfa nk? aware?,train
7176,baldie laugh saa  szarwcx,negative,mixed,multilingual,asante_twi_senti,baldie laugh saa szarwcx,train
5168,kwae? a agye wo? no wommu no kwae? wa,positive,twi,monolingual,asante_twi_senti,kwae? a agye wo? no wommu no kwae? wa,train
9176,na black rasta no ɔbɔ ndwom foo saaweiah hwe ne rasta mu ntutuo bi,negative,mixed,multilingual,asante_twi_senti,na black rasta no ɔbɔ ndwom foo saaweiah hwe ne rasta mu ntutuo bi,train
3568,mate ase? ?nso ‘adidib?ne’ ne ‘tw?nwonsa’ no ?kyer? s?n,neutral,twi,monolingual,asante_twi_senti,mate ase? ?nso ‘adidib?ne’ ne ‘tw?nwonsa’ no ?kyer? s?n,train
3165,?ny? nnipa paa???????? herh fri ha,positive,twi,monolingual,asante_twi_senti,?ny? nnipa paa???????? herh fri ha,train
5679,wop? s? wohunu nne?ma nyinaa a wani fura,positive,twi,monolingual,asante_twi_senti,wop? s? wohunu nne?ma nyinaa a wani fura,train
971,aboa biara b?di maduane a ?ny? me ya s? ?kwakuo a ne nsa hyia sekan,positive,twi,monolingual,asante_twi_senti,aboa biara b?di maduane a ?ny? me ya s? ?kwakuo a ne nsa hyia sekan,dev
1449,medaase mewie ynk   medi wakyi di makyi bi wai,positive,twi,monolingual,asante_twi_senti,medaase mewie ynk medi wakyi di makyi bi wai,test
749,mati wai kdcyphalic medi wakyi di makyi bi wai,positive,twi,monolingual,asante_twi_senti,mati wai kdcyphalic medi wakyi di makyi bi wai,dev
3648,abusuafo? ky? wo ka tua a w?n ani ns? wo mma,negative,twi,monolingual,asante_twi_senti,abusuafo? ky? wo ka tua a w?n ani ns? wo mma,test
8559,should we save the date anaa,neutral,mixed,multilingual,asante_twi_senti,should we save the date anaa,train
5573,ay?nko fa pii na ?ma as?m ter?,positive,twi,monolingual,asante_twi_senti,ay?nko fa pii na ?ma as?m ter?,dev
7523,you can do it wode you are now a big man,positive,mixed,multilingual,asante_twi_senti,you can do it wode you are now a big man,train
1003,woresr? aduane y?rebu wo anikyie afei wose te abomuu gu so,positive,twi,monolingual,asante_twi_senti,woresr? aduane y?rebu wo anikyie afei wose te abomuu gu so,train
1245,me np? mu y?    me w?fase s? biribiara b?k?? de?awurade adom ntibiribiara bklol na wo ho te sen,positive,twi,monolingual,asante_twi_senti,me np? mu y? me w?fase s? biribiara b?k?? de?awurade adom ntibiribiara bklol na wo ho te sen,train
7509,yabre mo 🤣💔fear women nso mo girls y  ne 🥲,negative,mixed,multilingual,asante_twi_senti,yabre mo 🤣💔fear women nso mo girls y ne 🥲,train
3226,twi ?benfo? mpo ay? nsiesie na akwasi marique,negative,twi,monolingual,asante_twi_senti,twi ?benfo? mpo ay? nsiesie na akwasi marique,train
1296,s? aboa agyegyen nam nsuo ani a amanfo? ke ka s? ?p? s? ?gyene nsuo no y?ka a y? boa ?p? s? ?hono nsuo no na ?nom n,positive,twi,monolingual,asante_twi_senti,s? aboa agyegyen nam nsuo ani a amanfo? ke ka s? ?p? s? ?gyene nsuo no y?ka a y? boa ?p? s? ?hono nsuo no na ?nom n,train
4334,?shewee ntampe anaa,neutral,twi,monolingual,asante_twi_senti,?shewee ntampe anaa,train
6827,i do saa i no win some before oo vamos 🔴🔵,negative,ghanaian_pidgin,pidgin,asante_twi_senti,i do saa i no win some before oo vamos 🔴🔵,train
2085,bayerpa anaa    ede?n na ?kum bayepa maa afase? b?nyaa kofie mu hy?e?,positive,twi,monolingual,asante_twi_senti,bayerpa anaa ede?n na ?kum bayepa maa afase? b?nyaa kofie mu hy?e?,train
3329,?ka te s? nsuohye? wonu mu nu mu a ?dwo,neutral,twi,monolingual,asante_twi_senti,?ka te s? nsuohye? wonu mu nu mu a ?dwo,train
5354,monfa y? nk?tesia no mmera,positive,twi,monolingual,asante_twi_senti,monfa y? nk?tesia no mmera,test
631,wo awie sukuu anaa,positive,twi,monolingual,asante_twi_senti,wo awie sukuu anaa,train
2835,obi nnim a obi kyer?,positive,twi,monolingual,asante_twi_senti,obi nnim a obi kyer?,train
3173,wo nsuo sua na wohunu adware? a ?so wo,neutral,twi,monolingual,asante_twi_senti,wo nsuo sua na wohunu adware? a ?so wo,train
2936,dua kontonkyikuronkyi na ?ma y?hunu ?dwomfo?,neutral,twi,monolingual,asante_twi_senti,dua kontonkyikuronkyi na ?ma y?hunu ?dwomfo?,train
2560,y?tetee me afuom ?nti mey? atetekwaa     mente enyeresi papa o ah like seriously herrr,positive,twi,monolingual,asante_twi_senti,y?tetee me afuom ?nti mey? atetekwaa mente enyeresi papa o ah like seriously herrr,train
7788,hmm “ ei wo di makyi yoo me di wo di bi wai  shesmaabenaa medi wakyi di makyi bi wai”,positive,mixed,multilingual,asante_twi_senti,hmm “ ei wo di makyi yoo me di wo di bi wai shesmaabenaa medi wakyi di makyi bi wai”,dev
3787,eii saa,neutral,twi,monolingual,asante_twi_senti,eii saa,train
1592,?branee y?mm? no b?d?,positive,twi,monolingual,asante_twi_senti,?branee y?mm? no b?d?,train
884,twi nana medaase na mom me kasafidie no y tete nokia no bi nti menya bb ah msan agye,positive,twi,monolingual,asante_twi_senti,twi nana medaase na mom me kasafidie no y tete nokia no bi nti menya bb ah msan agye,train
6823,u never dey follow to bro🤣🤣 i do saa,neutral,ghanaian_pidgin,pidgin,asante_twi_senti,u never dey follow to bro🤣🤣 i do saa,train
4095,kumasi asake anaa,neutral,twi,monolingual,asante_twi_senti,kumasi asake anaa,train
1004,nnipab?nes?m nti na y?ky?? din,positive,twi,monolingual,asante_twi_senti,nnipab?nes?m nti na y?ky?? din,train
7094,thats why you dislike wearing bra,negative,mixed,multilingual,asante_twi_senti,thats why you dislike wearing bra,train
3463,?y? kasakoã ?ny? odwan tiri ankasa na mmom odwan nne? anaas? ne suban woka odwan so a na ?di ohiani nso sa…,neutral,twi,monolingual,asante_twi_senti,?y? kasakoã ?ny? odwan tiri ankasa na mmom odwan nne? anaas? ne suban woka odwan so a na ?di ohiani nso sa…,test
5668,ani na anhunu a aso de? ate,positive,twi,monolingual,asante_twi_senti,ani na anhunu a aso de? ate,train
1857,ny hwee obi nnim a obi kyer,positive,twi,monolingual,asante_twi_senti,ny hwee obi nnim a obi kyer,train
1607,wonim yesu a wonsuro hwee ?no nkoaa na ?y? kwankyer?fo pa enti momma y?nsom no ?n? kwasie yi,positive,twi,monolingual,asante_twi_senti,wonim yesu a wonsuro hwee ?no nkoaa na ?y? kwankyer?fo pa enti momma y?nsom no ?n? kwasie yi,dev
2869,y?hunuu nsuo ansa na y?hunu nsa,positive,twi,monolingual,asante_twi_senti,y?hunuu nsuo ansa na y?hunu nsa,train
8144,whats nsakasɛɛ,neutral,mixed,multilingual,asante_twi_senti,whats nsakasɛɛ,train
4063,mo de sei saa na hearts awie pobiman,negative,twi,monolingual,asante_twi_senti,mo de sei saa na hearts awie pobiman,train
5201,nso onye abibifuo hene,negative,twi,monolingual,asante_twi_senti,nso onye abibifuo hene,train
5459,aka nn?nhwere kakra bi na afehyia da aso meser? nyame nhyira s? obiara b?nya aho?den anigye? ne nk?so? w? afe fofor?  …,positive,twi,monolingual,asante_twi_senti,aka nn?nhwere kakra bi na afehyia da aso meser? nyame nhyira s? obiara b?nya aho?den anigye? ne nk?so? w? afe fofor? …,test
3361,?b? yi mu api,neutral,twi,monolingual,asante_twi_senti,?b? yi mu api,train
4155,adey mapor anaa,neutral,twi,monolingual,asante_twi_senti,adey mapor anaa,train
4785,ohene na adn????waka saa ebei,negative,twi,monolingual,asante_twi_senti,ohene na adn????waka saa ebei,train
6934,saa ppp you no no get choice nana🤣,negative,ghanaian_pidgin,pidgin,asante_twi_senti,saa ppp you no no get choice nana🤣,train
9209,sa di saa oothey will be doing this in the name of tradition,neutral,mixed,multilingual,asante_twi_senti,sa di saa oothey will be doing this in the name of tradition,train
8331,the goat is back saa hii ni kupeleka bullying next step 😂 welcome back chief,negative,mixed,multilingual,asante_twi_senti,the goat is back saa hii ni kupeleka bullying next step 😂 welcome back chief,train
2624,ani mmienu ntumi nwura tokuro baako mu ?mma ?ny? yie,positive,twi,monolingual,asante_twi_senti,ani mmienu ntumi nwura tokuro baako mu ?mma ?ny? yie,train
1890,wo ho y? den a wonsene bo?,positive,twi,monolingual,asante_twi_senti,wo ho y? den a wonsene bo?,test
6962,i want see say i reach anaa😂💔swine,negative,ghanaian_pidgin,pidgin,asante_twi_senti,i want see say i reach anaa😂💔swine,test
1456,baako nsie funu ne? wo y?nko da ne ne? woda,positive,twi,monolingual,asante_twi_senti,baako nsie funu ne? wo y?nko da ne ne? woda,dev
1977,ampa   koroy? y? aho?den,positive,twi,monolingual,asante_twi_senti,ampa koroy? y? aho?den,train
7393,eeeiiii bra adn asoden aboden paa nie as if u mennerz no dey dis wiase sam k na k gye w’ani so err,negative,mixed,multilingual,asante_twi_senti,eeeiiii bra adn asoden aboden paa nie as if u mennerz no dey dis wiase sam k na k gye w’ani so err,train
3438,w?fa amp? adwumafo?no se ?y? tramadol,negative,twi,monolingual,asante_twi_senti,w?fa amp? adwumafo?no se ?y? tramadol,train
379,hw kwasia no nso tsw,negative,twi,monolingual,asante_twi_senti,hw kwasia no nso tsw,dev
5298,woaso aware? a na woat? wo pr?te,neutral,twi,monolingual,asante_twi_senti,woaso aware? a na woat? wo pr?te,train
6366,bossu do you wanna spread them like runouts anaa lol,neutral,ghanaian_pidgin,pidgin,asante_twi_senti,bossu do you wanna spread them like runouts anaa lol,train
1748,eeeii wodier wo,positive,twi,monolingual,asante_twi_senti,eeeii wodier wo,train
6671,oh i like that make i drop my momo anaa 😁,positive,ghanaian_pidgin,pidgin,asante_twi_senti,oh i like that make i drop my momo anaa 😁,train
3811,gyimii saa,negative,twi,monolingual,asante_twi_senti,gyimii saa,train
3409,medaase ?benfo,positive,twi,monolingual,asante_twi_senti,medaase ?benfo,train
2021,?ny? hwee “  nokware turodoo me nua yei de? me hy??da ankasa faky? me nn?”,positive,twi,monolingual,asante_twi_senti,?ny? hwee “ nokware turodoo me nua yei de? me hy??da ankasa faky? me nn?”,train
7753,ɛno na mkyerɛɛ woɔ no twa na fa tim cutamppaste ɛɔɛɔ “   how r u guys able to tweet with twi characters”,positive,mixed,multilingual,asante_twi_senti,ɛno na mkyerɛɛ woɔ no twa na fa tim cutamppaste ɛɔɛɔ “ how r u guys able to tweet with twi characters”,dev
5836,biribi anka ayowa mu a y?ntafere mu,positive,twi,monolingual,asante_twi_senti,biribi anka ayowa mu a y?ntafere mu,train
1548,waano atew ruffame mey mfantenyi,positive,twi,monolingual,asante_twi_senti,waano atew ruffame mey mfantenyi,train
9420,ei dier s exclamation o depicts shock usually anaa matii laughter 😃,neutral,mixed,multilingual,asante_twi_senti,ei dier s exclamation o depicts shock usually anaa matii laughter 😃,train
8157,i guess you are not happy because someone made a facebook post wait until a whole textbooks is made about it to misinform your little ones ɔkɔtɔ diɛ ne bo dwɛ,neutral,mixed,multilingual,asante_twi_senti,i guess you are not happy because someone made a facebook post wait until a whole textbooks is made about it to misinform your little ones ɔkɔtɔ diɛ ne bo dwɛ,train
4256,marital nu we gyimi anaa,negative,twi,monolingual,asante_twi_senti,marital nu we gyimi anaa,dev
5877,ayoo braampomu eehh,positive,twi,monolingual,asante_twi_senti,ayoo braampomu eehh,test
2295,wiase b twm twersm  asi a nka y? nyinaa nni ha “ me ngye ndi  wiase awie? nsi da “,positive,twi,monolingual,asante_twi_senti,wiase b twm twersm asi a nka y? nyinaa nni ha “ me ngye ndi wiase awie? nsi da “,train
4403,saa nso na nipa di ns? ????,neutral,twi,monolingual,asante_twi_senti,saa nso na nipa di ns? ????,train
3017,bep? w? h? yi y?foro no nky?nky?n,positive,twi,monolingual,asante_twi_senti,bep? w? h? yi y?foro no nky?nky?n,test
4329,chaas anaa  sybg,neutral,twi,monolingual,asante_twi_senti,chaas anaa sybg,train
1346,ky? na ?b?ky? nanso ?nka h? da,positive,twi,monolingual,asante_twi_senti,ky? na ?b?ky? nanso ?nka h? da,train
3672,metumi mee,positive,twi,monolingual,asante_twi_senti,metumi mee,test
8128,clitoris  pim ɛtwɛba,neutral,mixed,multilingual,asante_twi_senti,clitoris pim ɛtwɛba,train
2281,ei dua a ?b?w? y? ani no y?twa so na y?nsensene ano,positive,twi,monolingual,asante_twi_senti,ei dua a ?b?w? y? ani no y?twa so na y?nsensene ano,train
5681,duben ankum ?kuro a ?bere ani,positive,twi,monolingual,asante_twi_senti,duben ankum ?kuro a ?bere ani,train
3529,mekyiri d?kono ne nkyenam,negative,twi,monolingual,asante_twi_senti,mekyiri d?kono ne nkyenam,train
4982,?tor? baako s?e nokor? apem,positive,twi,monolingual,asante_twi_senti,?tor? baako s?e nokor? apem,train
2827,awiemfo? p? ne s?fo? na ?ne no agoro,positive,twi,monolingual,asante_twi_senti,awiemfo? p? ne s?fo? na ?ne no agoro,dev
3582,anaa me boa,neutral,twi,monolingual,asante_twi_senti,anaa me boa,dev
1363,d  mama ne dada,positive,twi,monolingual,asante_twi_senti,d mama ne dada,dev
690,yoo menso di wakyi,positive,twi,monolingual,asante_twi_senti,yoo menso di wakyi,train
4855,koko nkoaagh adn meetu akc tcn anaa ??????,neutral,twi,monolingual,asante_twi_senti,koko nkoaagh adn meetu akc tcn anaa ??????,train
6584,na m’ose valentine gifts nu ebi give and take anaa this one too be specially dedicated to men and men alone🤔valentinesday valsday valentinesdaygift,neutral,ghanaian_pidgin,pidgin,asante_twi_senti,na m’ose valentine gifts nu ebi give and take anaa this one too be specially dedicated to men and men alone🤔valentinesday valsday valentinesdaygift,train
7476,what will you gain from keeping all these songs to yourself huh bra    stcowqgrxwdlc,negative,mixed,multilingual,asante_twi_senti,what will you gain from keeping all these songs to yourself huh bra stcowqgrxwdlc,train
6604,mudrych no play today anaa,neutral,ghanaian_pidgin,pidgin,asante_twi_senti,mudrych no play today anaa,test
3196,gyamfi mpo koraa antumi annyam nne?ma amma no anfiri a na wo s?kyer? na woreb?kyer? s? de? y?hy? ?ky? ma no ky?re,negative,twi,monolingual,asante_twi_senti,gyamfi mpo koraa antumi annyam nne?ma amma no anfiri a na wo s?kyer? na woreb?kyer? s? de? y?hy? ?ky? ma no ky?re,train
5051,?h?ho? ani haahaa nanso ?nhunu hwee,positive,twi,monolingual,asante_twi_senti,?h?ho? ani haahaa nanso ?nhunu hwee,train
8082,hey twi prof wadup   ɛpono bi mu to a ɛpono bi bue,positive,mixed,multilingual,asante_twi_senti,hey twi prof wadup ɛpono bi mu to a ɛpono bi bue,test
3227,wok? okusie kurom na s? ?rewe nwoa a wowe bi,neutral,twi,monolingual,asante_twi_senti,wok? okusie kurom na s? ?rewe nwoa a wowe bi,train
7461,set akwaaba night for firstyear international students on your calendar and get ready  swz,positive,mixed,multilingual,asante_twi_senti,set akwaaba night for firstyear international students on your calendar and get ready swz,train
3613,?y? wadi wo ?nee ngyegye? mmienu hyia ay? yi baako fri h? na y?de  ahy? h? ansa na as?m a ?di h? no aba,neutral,twi,monolingual,asante_twi_senti,?y? wadi wo ?nee ngyegye? mmienu hyia ay? yi baako fri h? na y?de ahy? h? ansa na as?m a ?di h? no aba,train
7769,metare wo akyi “ ff bk yh,positive,mixed,multilingual,asante_twi_senti,metare wo akyi “ ff bk yh,train
8225,one man sing saa 😂😂,neutral,mixed,multilingual,asante_twi_senti,one man sing saa 😂😂,train
8461,hahah ei with all the jokes,neutral,mixed,multilingual,asante_twi_senti,hahah ei with all the jokes,dev
2537,aho?f? ntua ?ka,positive,twi,monolingual,asante_twi_senti,aho?f? ntua ?ka,dev
6051,but actually its true paaa until you shout easy bra 🤣,neutral,ghanaian_pidgin,pidgin,asante_twi_senti,but actually its true paaa until you shout easy bra 🤣,test
3915,gyae saa ????,negative,twi,monolingual,asante_twi_senti,gyae saa ????,train
9127,such nonsense i expected much from your blue badge saa na wegyimi kraa 😂😂😂 s feed i beg feed them let’s see teshie bill gate,negative,mixed,multilingual,asante_twi_senti,such nonsense i expected much from your blue badge saa na wegyimi kraa 😂😂😂 s feed i beg feed them let’s see teshie bill gate,train
5052,nyinto? y? ya,positive,twi,monolingual,asante_twi_senti,nyinto? y? ya,dev
1384,saa nso na de w no tumi de ne nsa benkum gye,positive,twi,monolingual,asante_twi_senti,saa nso na de w no tumi de ne nsa benkum gye,train
6669,ah abeiku santana be choir master anaa,neutral,ghanaian_pidgin,pidgin,asante_twi_senti,ah abeiku santana be choir master anaa,test
4596,oh saa????,neutral,twi,monolingual,asante_twi_senti,oh saa????,train
8688,herh na wabodam anaa royalsports,neutral,mixed,multilingual,asante_twi_senti,herh na wabodam anaa royalsports,dev
3471,adekye? to wo a na ?y? nhyira,positive,twi,monolingual,asante_twi_senti,adekye? to wo a na ?y? nhyira,train
4778,wo nni premanii bma no b tumi ay sei paaa…??,negative,twi,monolingual,asante_twi_senti,wo nni premanii bma no b tumi ay sei paaa…??,train
6104,na u sark nation or who u mennerz dey call ursef u figa ur brains wrk pass anyone anaa gyimi keka kwa😤😤😤 dats yy ur mcm is still a local champion yɛbu ɛbɛ bi sɛ ɔkɔmfoɔ wagyimi no ne bosom nso agyimi,negative,ghanaian_pidgin,pidgin,asante_twi_senti,na u sark nation or who u mennerz dey call ursef u figa ur brains wrk pass anyone anaa gyimi keka kwa😤😤😤 dats yy ur mcm is still a local champion yɛbu ɛbɛ bi sɛ ɔkɔmfoɔ wagyimi no ne bosom nso agyimi,dev
